Title,Created Date,smokeTests_certificate,sanity_sanityTests_certificate,regressionTests_certificate,useCaseTesting_certificate,endToEnd_systemTests_certificate,uatTest_certificate,databaseTests_certificate,serviceTesting_certificate,loadTests_certificate,stressTests_certificate,spikeTests_certificate,volumeTests_certificate,TipoDeEjecucionCertificate,automatedFunctionality_certificate,candidateToAutomate_certificate,loadTestsExecuted_certificate,loadingScript_certificate,loadTestingCandidate_certificate,executionEnvironment_certificate,Tipo de Incidente,Esfuerzo_certificate,unitTestingDevelopment_certificate,integrationTestingDevelopment_certificate,closedTests_certificate,critical_highBugs_certificate,opinion_certificate,EVC_CelulaCertificate,Enviroment
CERTI - PERSONAS - LEGIÓN DE HIERRO: MAC Extracción de Historico Transaccional y Regulatoria,03/03/2023,T,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Prio,3,T,T,T,F,Satisfactorio,Aceleradora/Canal Personas,
CERTI - EVOLUCIÓN INTERNA - GUREREROS Z:   Cambio en estructura XML para notas de Crédito,03/03/2023,F,F,F,F,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,1,T,T,T,F,Satisfactorio,Evolución Interna/Finanzas + Contabilidad,
CERTI - SEGUROS - Seg Developer: Creación de un Botón en la Preactivación de las polizas de Daños,03/03/2023,T,T,T,T,T,T,T,T,T,T,T,T,Manual,T,T,T,T,T,QA,Express,2,T,T,T,T,,Depósito Transaccional y Seguros/Andrómeda Seguros,
CERTI - CANALES - MEDIOS DE PAGO - MERCADEO - CANALES FÍSICOS: Cambio de nombre en agencia 226 ,03/03/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,1,T,T,T,F,Satisfactorio,Canales - Medios de pago - Mercadeo/Canales Físicos,
CERTI - DÉPOSITOS - TRANSACCIONAL - SEGUROS - ANDROMEDA: Reporte de cupones electrónicos,03/03/2023,F,F,F,F,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,3,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/Andrómeda Seguros,
CERTI - A18 - THE COLLECTORS: Agregar nueva columna para los crédito fácil y préstamo fiduciario,03/03/2023,T,T,F,T,F,T,T,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,6,T,T,T,F,Satisfactorio,Actívate 18/The Collectors,
CERTI -  Canale/Medios de Pago/ Mercadeo - Canales Digitales:  Agregar columna de perfil en reporte de usuarios,06/03/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,2,T,T,F,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Canales Digitales,
CERTI - DEPÓSITOS - ANDROMEDA: Creación de reporte en formato Excel,06/03/2023,F,F,F,F,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,1,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/Andrómeda Depósitos,
CERTI - CANALES - MEDIOS DE PAGO - MERCADEO - CANALES DIGITALES: Solicitud de productos canal digital,06/03/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,2,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Canales Digitales,
CERTI - MERCADEO: Mitigación de vulnerabilidades en sitio Efecto BAM,07/03/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,9,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Mercadeo,
CERTI - EVOLUCIÓN INTERNA - Spartans y La Cuadra: Trazabilidad de Registro de Firmas desde el origen,07/03/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,7,T,T,T,F,Satisfactorio,Evolución Interna/Administración + Talento Humano,
Certi-  Activate 18 -  Génesis: automatizacion de proceso de actas y resoluciones,07/03/2023,F,F,F,F,F,F,F,T,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,10,T,T,T,F,Satisfactorio,Actívate 18/Genesis,
CERTI - ESTRATEGIA DE CANALES - 2.5 Actualización de datos del cliente WEB y APP,07/03/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,6,F,T,T,F,Satisfactorio,Aceleradora/Canal Personas,
CERTI - TRANSACCIONAL - LA ACADEMIA: Mejora Reporte ccinttsob ADR,08/03/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,1,T,F,T,F,Satisfactorio,Depósito Transaccional y Seguros/La Academia,
CERTI - ACELERADORA DIGITAL - LEGIÓN DE HIERRO: Inconveniente al crear contrato BancaSAT,08/03/2023,T,F,F,F,T,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Prio,9,T,T,T,F,Satisfactorio,Aceleradora/Pasivas,
CERTI - EVOLUCIÓN INTERNA - GUERREROS Z: Deshabilitar y eliminar cuentas contables ya no utilizadas,08/03/2023,T,T,T,T,T,T,T,T,T,T,T,T,Manual,T,T,T,T,T,QA,Express,1,T,T,T,T,,Evolución Interna/Finanzas + Contabilidad,
CERTI-BEG 18- NOMINA PPR: Indicador de días mora ADI del Proyecto ADI en POS ,09/03/2023,F,F,F,T,F,F,T,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,7,F,F,T,F,Satisfactorio,Beg 18/Nómina PPR,
CERTI - BEG 18 - NOMINA PPR: complemento incremental ADI en POS,09/03/2023,F,F,T,T,T,T,T,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,17,F,F,T,F,Satisfactorio,Beg 18/Nómina PPR,
CERTI - TRANSACCIONAL - NEW CORE: Afiliación Efectivo Fácil Me Llega,09/03/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,1,T,F,T,F,Satisfactorio,Depósito Transaccional y Seguros/Req Client - New Core,
CERTI - SEGUROS - SEG DEVELOPER: Cambio de Arte para el Producto Best Doctors,09/03/2023,F,F,F,F,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,1,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/Andrómeda Seguros,
"CERTI -  TRANSAC. DEPOSITO - NEW CORE:  Afiliación Efectivo Fácil Gente Pilas, S.A",09/03/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,1,T,F,T,F,Satisfactorio,Depósito Transaccional y Seguros/Req Client - New Core,
"CERTI - TRANSACCIONAL - NEW CORE: Afiliación Efectivo Fácil Grupo Especializado en Seguridad Privada, S.A",09/03/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,2,T,F,T,F,Satisfactorio,Depósito Transaccional y Seguros/Req Client - New Core,
CERTI - TRANSACCIONAL - NEW CORE: Creación de reporte de clientes CXCA,10/03/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,4,T,F,T,F,Satisfactorio,Depósito Transaccional y Seguros/Req Client - New Core,
Certi - Activate 18 - Célula Génesis - Automatizar el proceso de carga a Total Image,10/03/2023,T,T,T,T,T,T,F,T,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,34,T,T,T,F,Satisfactorio,Actívate 18/Genesis,
CERTI - MERCADEO:  Promoción Verano - Efecto Bam TD/TC,13/03/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,12,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Mercadeo,
CERTI - ACTIVATE 18 - GENESIS: Orquestador de firma electrónica,14/03/2023,T,T,F,T,F,T,F,T,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,14,T,T,T,F,Satisfactorio,Actívate 18/Genesis,
CERTI - ACTIVATE 18 - GENESIS: Consulta tarjeta de crédito,14/03/2023,T,T,F,T,F,T,F,T,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,14,T,T,T,F,Satisfactorio,Actívate 18/Genesis,
"CERTI - PTD - CANAL EMPRESAS: ""Flujos de servicios release 2""",15/03/2023,T,F,T,T,T,F,T,F,F,F,F,F,Manual,F,T,F,F,T,QA,Express,93,T,T,T,T,Satisfactorio,Canal Empresas/Etapa 3,
CERTI - EVOLUCION INTERNA - Spartans/La Cuadra: Agregar botones de navegación en PWA,15/03/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,4,T,T,T,F,Satisfactorio,Evolución Interna/Finanzas + Contabilidad,
CERTI - EV. INTERNA - FINANZAS - GUERREROS Z: Agregar cuenta contable a reporte de balance condensado,15/03/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,1,T,T,T,F,Satisfactorio,Evolución Interna/Finanzas + Contabilidad,
CERTI - PERSONAS- LEGIÓN DE HIERRO: No se visualizan los 4 dígitos del teléfono celular en pantalla para personalizar el nombre de inscripción de token ,15/03/2023,T,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Prio,3,T,T,T,F,Satisfactorio,Aceleradora/Canal Personas,
CERTI - PERSONAS - LEGIÓN DE HIERRO: Inconveniente en login al escribir la contraseña incorrecta ,16/03/2023,T,F,F,T,F,T,T,F,F,F,F,F,Manual,F,F,F,F,F,QA,Prio,3,T,T,T,F,Satisfactorio,Aceleradora/Canal Personas,
CERTI - EVOLUCIÓN INTERNA - GUERREROS Z: Optimización de fotografía de clientes,17/03/2023,T,T,T,T,T,T,T,T,T,T,T,T,Manual,T,T,T,T,T,QA,Express,2,T,T,T,T,,Evolución Interna/Finanzas + Contabilidad,
CERTI - TRANSACCIONAL - NEW CORE: Afiliación CXCA COMIGGS Ahorro,17/03/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,1,T,F,T,F,Satisfactorio,Depósito Transaccional y Seguros/Req Client - New Core,
CERTI - TRANSACCIONAL - NEW CORE: Afiliación CXCA COMIGSS Financiamiento,17/03/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,1,T,F,T,F,Satisfactorio,Depósito Transaccional y Seguros/Req Client - New Core,
CERTI - CANALES - CANALES FÍSICOS: Cambio de nombre en agencia 253,17/03/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,1,T,F,T,F,Satisfactorio,Canales - Medios de pago - Mercadeo/Canales Físicos,
CERTI - EV. INTERNA - FINANZAS - GUERREROS Z: Se solicita crear pantalla para poder eliminar facturas por time out,20/03/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,1,T,T,T,F,Satisfactorio,Evolución Interna/Finanzas + Contabilidad,
CERTI - CANALES FÍSICOS: Alerta de Formulario IVE-03 JTeller y  agregar flujo IVE-03 a Corresponsales Bancarios y Pronet,21/03/2023,F,F,F,F,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,2,T,T,T,F,Satisfactorio,Canales - Medios de pago - Mercadeo/Canales Físicos,
CERTI - EVOLUCIÓN INTERNA - GUERREROS Z: Cambio en número de agencia para póliza fija No 481,21/03/2023,T,T,T,T,T,T,T,T,T,T,T,T,Manual,T,T,T,T,T,QA,Express,2,T,T,T,T,,Evolución Interna/Finanzas + Contabilidad,
CERTI - TRANSACCIONAL - NEW CORE: Etiquetas correctas a mostrar en comprobantes ACH inmediato y Batch,21/03/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,4,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/Req Client - New Core,
CERTI - TRANSACCIONAL - LA ACADEMIA: Cambios en el nuevo FEIC,21/03/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,23,T,F,T,F,Satisfactorio,Depósito Transaccional y Seguros/La Academia,
CERTI - ACTIVATE 18 - ALPHA: Bitácora de solicitud originacion,21/03/2023,F,F,F,F,F,F,T,T,F,F,F,F,Manual,F,T,F,F,F,QA,Evolutivo,10,T,T,T,F,Satisfactorio,Actívate 18/Alpha,
CERTI - TRANSACCIONAL - NEW CORE: Afiliación Efectivo Fácil PDC,21/03/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,1,T,F,T,F,Satisfactorio,Depósito Transaccional y Seguros/Req Client - New Core,
CERTI - DEPÓSITOS - ANDROMEDA: Alerta de formulario IVE-03,22/03/2023,F,F,F,F,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,1,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/Andrómeda Depósitos,
CERTI - ACELERADORA DIGITAL - LEGIÓN DE HIERRO: App - No es posible realizar transferencias internacionales con favoritos,22/03/2023,T,F,F,F,T,T,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Prio,5,T,T,F,F,Satisfactorio,Aceleradora/Pasivas,
CERTI - ACELERADORA DIGITAL - LEGIÓN DE HIERRO: No es posible enviar PIN TDC,22/03/2023,T,F,F,F,T,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Prio,4,T,T,T,F,Satisfactorio,Aceleradora/Medios de Pago,
CERTI - ACELERADORA DIGITAL - LEGIÓN DE HIERRO: No es posible realizar un cambio de contraseña dentro del canal SVP,22/03/2023,T,T,F,F,T,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Prio,4,T,T,T,F,Satisfactorio,Aceleradora/PFM,
CERTI - ACELERADORA DIGITAL - LEGIÓN DE HIERRO: No es posible recuperar contraseña,22/03/2023,T,T,F,F,T,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Prio,7,T,T,T,F,Satisfactorio,Aceleradora/PFM,
CERTI - ACELERADORA DIGITAL - LEGIÓN DE HIERRO: Error al crear contrato BancaSAT,22/03/2023,T,T,F,F,T,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Prio,4,T,T,T,F,Satisfactorio,Aceleradora/Pasivas,
CERTI - ACELERADORA DIGITAL - LEGIÓN DE HIERRO: Uso de tildes,22/03/2023,T,T,F,F,T,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Prio,5,T,T,T,F,Satisfactorio,Aceleradora/PFM,
CERTI - CANALES - MEDIOS DE PAGO - MERCADEO - CANALES FÍSICOS: Pagos WU en Corresponsales Bancarios,22/03/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,2,T,F,T,F,Satisfactorio,Canales - Medios de pago - Mercadeo/Canales Físicos,
CERTI - SEGUROS - SEG DEVELOPER: Trasladar contratos Reaseguro,22/03/2023,F,F,F,F,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,1,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/Andrómeda Seguros,
CERTI - EVO. INTERNA - FINANZAS: Creación de una pantalla que permita la desmayorización de las pólizas ingresadas para agilizar los procesos,22/03/2023,F,F,F,F,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,10,F,F,T,F,Satisfactorio,Evolución Interna/Finanzas + Contabilidad,
CERTI - SEGUROS - SEG DEVELOPER: Modificación en la Casilla de Facturar del proyecto Resp. Pago,23/03/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,3,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/Andrómeda Seguros,
CERTI - EVOLUCIÓN INTERNA - GUERREROS Z: Validar el funcionamiento de la doble validación en las operaciones de los módulos contables,23/03/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,9,T,T,T,F,Satisfactorio,Evolución Interna/Finanzas + Contabilidad,
CERTI - TRANSACCIONAL - LA ACADEMIA: Reporte de DPI's Pagos por MTCN,24/03/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,2,T,F,T,F,Satisfactorio,Depósito Transaccional y Seguros/La Academia,
CERTI - CICLO DE CRÉDITO - AREA 51: Limitación de colocación de Preaprobado en módulo de cartera,24/03/2023,F,F,F,F,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,2,T,T,T,F,Satisfactorio,Ciclo de Crédito/Mantenimiento Producto Activo,
CERTI - SEGUROS - SEG DEVELOPER: Cancelación Masivas BS,24/03/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,1,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/Andrómeda Seguros,
CERTI - ACELERADORA - LEGIÓN DE HIERRO: Inconveniente con los límites al realizar transferencias internacionales  ,24/03/2023,T,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Prio,7,T,T,T,F,Satisfactorio,Aceleradora/Canal Personas,
CERTI - CANALES - MEDIOS DE PAGO - MERCADEO - CANALES DIGITALES: Uso de Tildes,27/03/2023,T,T,T,T,T,T,T,T,T,T,T,T,Manual,T,T,T,T,T,QA,Express,8,T,T,T,T,,Canales - Medios de Pago - Mercadeo/Mercadeo,
CERTI - ACTIVATE 18 - ALPHA: Actualización de datos Cliente BAM ,27/03/2023,F,F,F,F,F,T,T,T,F,F,F,F,Manual,F,T,F,F,F,QA,Evolutivo,31,T,T,T,F,Satisfactorio,Actívate 18/Alpha,
CERTI - ESTRATEGIA DE CANALES - 2.5 Actualización de datos del cliente APP y WEB,27/03/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,10,F,T,F,F,Satisfactorio,Aceleradora/Canal Personas,
CERTI - MERCADEO: Rediseñar vista de promociones vencidas,27/03/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,4,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Mercadeo,
CERTI - MERCADEO: Sitio Web BAM,27/03/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,6,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Mercadeo,
CERTI - EVOLUCION INTERNA - Spartans/La Cuadra: Generación de Json para FEIC Personas Jurídicas,27/03/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,16,T,T,T,F,Satisfactorio,Evolución Interna/Administración + Talento Humano,
CERTI - PERSONAS - LEGIÓN DE HIERRO:  Actualizacion de catalogo ctas ACH BAC,27/03/2023,T,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,10,F,F,T,F,Satisfactorio,Aceleradora/Canal Personas,
CERTI-CICLO CRÉDITO-AREA 51: Delimitación de Montos para GDR Pantalla Pregrabacion,27/03/2023,F,F,F,F,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,4,T,T,T,F,Satisfactorio,Ciclo de Crédito/Mantenimiento Producto Activo,
CERTI - ACTIVATE 18 - ALPHA: Extracción de estados en impresiones visa,29/03/2023,F,F,F,F,F,T,F,T,F,F,F,F,Manual,F,T,F,F,F,QA,Evolutivo,10,T,T,T,F,Satisfactorio,Actívate 18/Alpha,
CERTI - TRANSACCIONAL - NEW CORE: Boleto de Ornato,30/03/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,1,T,F,T,F,Satisfactorio,Depósito Transaccional y Seguros/Req Client - New Core,
CERTI - TRANSACCIONAL - NEW CORE: Afiliacion Cobro por Cuenta Ajena CrediQ,31/03/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,1,T,F,T,F,Satisfactorio,Depósito Transaccional y Seguros/Req Client - New Core,
"CERTI - MEDIOS DE PAGO - QUE EXPLOTA: Diagnosticar y revisar que los cambios solicitados en el aplicativo BPO solicitados y certificados en el requerimiento 640,351de precio por riesgo puedan ser implementados",31/03/2023,F,F,F,F,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,2,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Qué Explota,
CERTI - EVOLUCIÓN INTERNA - GUERREROS Z: Modificación del Reporte de Cuadres Diarios,31/03/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,1,T,T,T,F,Satisfactorio,Evolución Interna/Finanzas + Contabilidad,
CERTI - ACTIVATE 18 - THE COLLECTORS: Cambios en la funcionalidad de Cobro recurrente,03/04/2023,T,T,T,T,T,T,T,T,T,T,T,T,Manual,T,T,T,T,T,QA,Soporte estructural,2,T,T,T,T,,Actívate 18/The Collectors,
CERTI - ACTIVATE 18 - THE COLLECTORS: DESARROLLO REPORTE DE PAGOS,03/04/2023,T,T,T,T,T,T,T,T,T,T,T,T,Manual,T,T,T,T,T,QA,Express,5,T,T,T,T,,Actívate 18/The Collectors,
CERTI - ACELERADORA DIGITAL - LEGIÓN DE HIERRO: Error en el número de teléfono en efectivo móvil,03/04/2023,T,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Prio,5,T,T,T,F,Satisfactorio,Aceleradora/Canal Personas,
"CERTI - CANALES - MEDIOS DE PAGO - MERCADEO - CANALES DIGITALES: Agregar y marcar en la banca virtual de Empresas y personas los códigos de producto 19, 51, 52 como cuentas “Ahorro creciente” ",04/04/2023,F,F,F,F,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,1,T,T,F,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Canales Digitales,
CERTI - TRANSACCIONAL - LA ACADEMIA: Mejoras Call Center Remesas,04/04/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,3,T,F,T,F,Satisfactorio,Depósito Transaccional y Seguros/La Academia,
CERTI - ACELERADORA DIGITAL - LEGIÓN DE HIERRO: Precio por riesgo Extrafinanciamientos,04/04/2023,T,T,F,T,T,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,50,T,T,T,F,,Aceleradora/Medios de Pago,
CERTI - BEG 18 - NOMINA PPR: Catálogo de estacionalidad empresas,04/04/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,10,F,F,T,F,Satisfactorio,Beg 18/Nómina PPR,
CERTI - SEGUROS - SEG DEVELOPER: Mejora de Reporte SDDE,05/04/2023,F,F,F,F,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Evolutivo,1,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/Andrómeda Seguros,
CERTI - EVOLUCION INTERNA - Spartans/La Cuadra: Mantenimiento de concesionario,10/04/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,4,T,T,T,F,Satisfactorio,Evolución Interna/Administración + Talento Humano,
CERTI - CICLO CRÉDITO - AREA 51: Validación ubicación geográfica y la fecha relacionada a los codeudores y fiadores a los productos,11/04/2023,F,F,F,F,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,33,T,T,T,F,Satisfactorio,Ciclo de Crédito/Mantenimiento Producto Activo,
"CERTI - CICLO CRÉDITO - AREA 51: Crear pregunta ""A NOMBRE DE QUIEN SE ADQUIERE EL PRODUCTO"" en la adquisición de productos o servicios ",11/04/2023,F,F,F,F,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,33,T,T,T,F,Satisfactorio,Ciclo de Crédito/Mantenimiento Producto Activo,
"CERTI - CICLO CRÉDITO - AREA 51: Crear pregunta ""“Los fondos para adquirir el producto o servicio son propios o de un tercero”",11/04/2023,F,F,F,F,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,33,T,T,T,F,Satisfactorio,Ciclo de Crédito/Mantenimiento Producto Activo,
CERTI - TRANSACCIONAL - NEW CORE: Afiliación Efectivo Fácil PayValida,12/04/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,2,T,F,T,F,Satisfactorio,Depósito Transaccional y Seguros/Req Client - New Core,
CERTI - TRANSACCIONAL - LA ACADEMIA: “Pantalla Límites Remesas”,13/04/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,2,T,F,T,F,Satisfactorio,Depósito Transaccional y Seguros/La Academia,
CERTI - SEGUROS - SEG DEVELOPER: Cambio de arte Facturas de Seguros Agromercantil,14/04/2023,F,F,F,F,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,1,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/Andrómeda Seguros,
CERTI - MEDIOS DE PAGO - MERCADEO : Activación Pantalla Códigos Promocionales Efecto Bam CF,14/04/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,37,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Mercadeo,
CERTI - TRANSACCIONAL - NEW CORE: Afiliación Cobro por Cuenta Ajena PayValida,17/04/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,1,T,F,T,F,Satisfactorio,Depósito Transaccional y Seguros/Req Client - New Core,
CERTI - SEGUROS - SEG DEVELOPER: Agregar documento a la papelera al cliente,18/04/2023,T,T,T,T,T,T,T,T,T,T,T,T,Manual,T,T,T,T,T,QA,Express,2,T,T,T,T,,Depósito Transaccional y Seguros/Andrómeda Seguros,
CERTI - ACTIVATE 18 - PRE APROBADOS: Diseño de la implementación de captura de direcciones,18/04/2023,F,F,F,F,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,1,T,T,T,F,Satisfactorio,Actívate 18/The Collectors,
"CERTI - A18- Escuadrón 18: Lambda Trigger, correspondiente a la iniciativa Viajero Frecuente.",18/04/2023,T,F,T,T,F,F,T,T,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,23,T,T,T,F,Satisfactorio,Actívate 18/Escuadrón 18,
CERTI - CICLO DE CREDITO - FABRICANTES: Desarrollo de funcionalidad Originación modulo FABRICA DE TARJETAS - CA: 139349 - (FEIC PJ),18/04/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,10,T,T,T,F,Satisfactorio,Ciclo de Crédito/Cliente mas Originación,
CERTI - CANALES - MEDIOS DE PAGO - MERCADEO - CANALES DIGITALES: Certificación de implementación de Precio por Riesgo,18/04/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,3,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Canales Digitales,
CERTI - CICLO DE CREDITO - FABRICANTES: Desarrollo de funcionalidad Originación modulo COBIS Clientes- CA: 139348 (FEIC PJ),18/04/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,10,T,T,T,F,Satisfactorio,Ciclo de Crédito/Cliente mas Originación,
CERTI - ACTIVATE 18 - ALPHA: Actualización de datos Cliente BAM (Datos Personales),19/04/2023,F,F,F,F,F,T,T,T,F,F,F,F,Manual,F,T,F,F,F,QA,Evolutivo,22,T,T,T,F,Satisfactorio,Actívate 18/Alpha,
